"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s01_co_sen2018.dta","s01q03__1","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agric de céréales/tubercules",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__2","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agri de produits de rente",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__3","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Agri de produits maraîchers",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__4","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Elevage",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__5","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Pêche",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__6","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Mine, orpaillage",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__7","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Commerce",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__8","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Artisanat, Transformation",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__9","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Services",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03__10","haven_labelled","1.03. Deux prin acti personnes de ce vill/quart? : Autres",598,0,1,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q03_autre","character","1.03.autre. Précisez",598,0,5,NA
"s01_co_sen2018.dta","s01q04","haven_labelled","1.04. Comment décrirez-vous la topographie de ce village/quartier?",598,0,8,"1=Colline/montagne; 2=Plaine; 3=Pente douce; 4=Pente raide; 5=Vallée; 6=Cité lacustre; 7=Autre; 8=Cuvette"
"s01_co_sen2018.dta","s01q04_autre","character","1.04.autre. Précisez",598,0,3,NA
"s01_co_sen2018.dta","s01q05","numeric","1.05. A quelle dist (en km) de la ville la plus proche se trouve ce vill/quart?",598,0,62,NA
"s01_co_sen2018.dta","s01q06","haven_labelled","1.06. Quelle est la principale voie pour accéder à ce village/quartier?",598,0,6,"1=Route goudronnée; 2=Route en latérite; 3=Piste; 4=Voie maritime, fluviale, lacustre; 5=Voie ferrée; 6=Autre; 7=Pavé"
"s01_co_sen2018.dta","s01q06_autre","character","1.06.autre. Précisez",598,0,2,NA
"s01_co_sen2018.dta","s01q07","haven_labelled","1.07. Myen trans en comun motorisé dispo amener gens dans ce village/quartier?",598,0,2,"1=Oui; 2=Non"
"s01_co_sen2018.dta","s01q08__1","haven_labelled","1.08. Moyen  transp commun dispos : Moto/ Tricycle",598,104,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q08__2","haven_labelled","1.08. Moyen  transp commun dispos : Taxi/Voiture",598,104,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q08__3","haven_labelled","1.08. Moyen  transp commun dispos : Train",598,104,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q08__4","haven_labelled","1.08. Moyen  transp commun dispos : Pirogue",598,104,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q09","haven_labelled","1.09. Quel principal moyen transp com utilisé pr amener gens village/quartier?",598,104,3,"1=Moto (jakarta)/ Tricycle; 2=Voiture/Car; 3=Train; 4=Pirogue"
"s01_co_sen2018.dta","s01q10","haven_labelled","1.10. Quelle est la fréquence du principal moyen de transport en commun?",598,104,5,"1=Plusieurs fois par jour; 2=Une fois par jour; 3=Plusieurs fois par semaine; 4=Une fois par semaine; 5=Une fois tous les 15 jours; 6=Une fois par mois; 7=Autre"
"s01_co_sen2018.dta","s01q10_autre","character","1.10.autre. Précisez",598,0,4,NA
"s01_co_sen2018.dta","s01q11","haven_labelled","1.11. Est-ce qu'il y a réseau de distribut° électriq dans ce village/quartier ?",598,0,2,"1=Oui; 2=Non"
"s01_co_sen2018.dta","s01q12","haven_labelled","1.12. Est-ce qu'il y a un réseau d'eau courante dans ce village/quartier?",598,0,2,"1=Oui; 2=Non"
"s01_co_sen2018.dta","s01q13__1","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 1",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q13__2","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 2",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q13__3","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 3",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q13__4","haven_labelled","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 4",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q13__5","numeric","1.13. Est-ce q ce reseau téléphonie mobile est bien capté : Réseau 5",598,0,2,NA
"s01_co_sen2018.dta","s01q14__1","haven_labelled","1.14. Pers/grpmnts assciatifs exist ds ce vil/qrtier?: Chef du vil/cnton/qrtier",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__2","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité dvlpm villageois",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__3","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité d'école",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__4","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Comité de santé",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__5","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:Coopérative agricole",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__6","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Agent d'encdrment agrcle",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__7","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?:ONG natio/interna",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__8","haven_labelled","1.14. Pers/grpmnts associatifs exist ds ce vil/qrtier?: Agent municipal",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__9","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Fonct au niv régnl ou déprtmtl",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q14__10","haven_labelled","1.14. Pers/grpmnts asso exist ds ce vil/qrtier?:Groupement Féminin",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q02__12","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",598,0,2,"0=Non; 1=Oui"
"s01_co_sen2018.dta","s01q02__13","haven_labelled","1.02.Quelles sont les 02 principales langues parlées dans ce village/quartier?",598,0,1,"0=Non; 1=Oui"
"s01_me_sen2018.dta","vague","numeric","Vague",66119,0,2,NA
"s01_me_sen2018.dta","grappe","numeric","grappe",66119,0,598,NA
"s01_me_sen2018.dta","menage","numeric","Identifiant du ménage",66119,0,12,NA
"s01_me_sen2018.dta","s01q00a","numeric","01.00a. CODE ID du répondant",66119,0,58,NA
"s01_me_sen2018.dta","s01q01","haven_labelled","1.01. Sexe",66119,1,2,"1=Masculin; 2=Féminin"
"s01_me_sen2018.dta","s01q02","haven_labelled","1.02. Quel est le lien de parenté de [NOM] avec le chef de ménage?",66119,3,10,"1=Chef de ménage; 2=Conjoint ( e ); 3=Fils, Fille; 4=Père, Mère; 5=Petit fils, petite fille; 6=Grand-parents; 7=Frère, sœur; 8=Autres Parents du CM/Conjoint; 9=Personne non apparentée au CM/Conjoint; 10=Domestique ou parent du domestique"
"s01_me_sen2018.dta","s01q03a","numeric","Date de naissance (jour)",66119,5,32,NA
"s01_me_sen2018.dta","s01q03b","haven_labelled","Date de naissance (mois)",66119,5,13,"1=Janvier; 2=Février; 3=Mars; 4=Avril; 5=Mai; 6=Juin; 7=Juillet; 8=Août; 9=Septembre; 10=Octobre; 11=Novembre; 12=Décembre; 9999=Ne sait pas"
"s01_me_sen2018.dta","s01q03c","numeric","Date de naissance (année)",66119,5,104,NA
"s01_me_sen2018.dta","s01q04a","numeric","1.04a. Quel âge avait [NOM]   à son dernier anniversaire? ANS",66119,58836,98,NA
"s01_me_sen2018.dta","s01q04b","numeric","1.04b. Quel âge avait [NOM]   à son dernier anniversaire? MOIS",66119,65048,14,NA
"s01_me_sen2018.dta","s01q05","haven_labelled","1.05. Est-ce que [NOM]   dispose d'un acte de naissance?",66119,36974,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q06","haven_labelled","1.06. A-t-on montré l'acte de naissance?",66119,45635,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q07","haven_labelled","1.07. Quelle est la situation matrimoniale de [NOM]  ?",66119,20303,7,"1=Célibataire; 2=Marié(e) monogame; 3=Marié(e) polygame; 4=Union libre; 5=Veuf(ve); 6=Divorcé(e); 7=Séparé(e)"
"s01_me_sen2018.dta","s01q08","haven_labelled","1.08. Le(s) conjoint(s) de [NOM] vit-il (vivent-ils) dans le ménage",66119,45424,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q09__0","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID1) de [NOM]?",66119,50168,52,NA
"s01_me_sen2018.dta","s01q09__1","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID2) de [NOM]?",66119,64860,38,NA
"s01_me_sen2018.dta","s01q09__2","numeric","1.09.Code(s) ID du (ou des) conjoint(s) (ID3) de [NOM]?",66119,65943,23,NA
"s01_me_sen2018.dta","s01q09__3","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID4) de [NOM]?",66119,66103,9,NA
"s01_me_sen2018.dta","s01q10","numeric","1.10. A quel âge [NOM]   s'est-il/elle mariée pour la première fois?",66119,42321,49,NA
"s01_me_sen2018.dta","s01q11","haven_labelled","1.11. [NOM]  est-il présent au moment de l'enquête?",66119,6,3,"1=Présent vu; 2=Présent non vu; 3=Absent"
"s01_me_sen2018.dta","s01q12","haven_labelled","1.12. [NOM] vit-il/elle de manière continue depuis au moins 6 mois?",66119,8,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q13","haven_labelled","1.13. [NOM] a-t-il/elle l'intention de rester dans le ménage au moins 6 mois?",66119,64968,1,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q14","haven_labelled","1.14. Quelle est la religion de [NOM] ?",66119,10,5,"1=Musulman; 2=Chrétien; 3=Animiste; 4=Autre Réligion; 5=Sans Réligion"
"s01_me_sen2018.dta","s01q15","haven_labelled","1.15. De quelle nationalité est [NOM] ?",66119,9,12,"1=Benin; 2=Burkina Faso; 3=Côte d'Ivoire; 4=Guinée Bissau; 5=Mali; 6=Niger; 7=Sénégal; 8=Togo; 9=Nigéria; 10=Autre CEDEAO; 11=Autre Afrique; 12=Autre pays hors Afrique"
"s01_me_sen2018.dta","s01q16","haven_labelled","1.16. Pour les nationnaux, quelle est l'ethnie de [NOM] ?",66119,671,13,"1=Wolof/Lébou; 2=Sérère; 3=Poular; 4=Soninké; 5=Diola; 6=Mandingue/Socé; 7=Balante; 8=Bambara; 9=Malinké; 10=Autres ethnies; 11=Naturalisé; 12=Mandiack/Mankagne; 13=Maure"
"s01_me_sen2018.dta","s01q17","haven_labelled","1.17. [NOM]  est-il né au [PAYS DE NATIONALITE]?",66119,10,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q18","haven_labelled","1.18. [NOM]  a-t-il/elle déjà vécu dans une autre localité pendant plus de 6 moi",66119,577,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q19","haven_labelled","1.19. Quelle est la dernière localité où [NOM] a vécu avant de venir vivre ici?",66119,53011,13,"1=Dakar urbain; 2=Autre urbain; 3=Milieu rural; 4=Benin; 5=Burkina Faso; 6=Côte d'Ivoire; 7=Guinée Bissau; 8=Mali; 9=Niger; 12=Nigéria; 13=Autre CEDEAO; 14=Autre Afrique; 15=Autre pays hors Afrique"
"s01_me_sen2018.dta","s01q20","numeric","1.20. Combien d'années [NOM] a vécu dans cette localité avant de venir vivre ici",66119,53289,80,NA
"s01_me_sen2018.dta","s01q21","haven_labelled","1.21. Raison principale pour laquelle [NOM] est venu vivre dans cette localité",66119,53011,17,"1=Envoyé par sa famille pour travailler; 2=Est venu avec son parent; 3=Suivre rejoindre sa famille; 4=Manque d'emploi; 5=Meilleures Opportunités ici; 6=Affectation; 7=Manque de terres; 8=Ecole; 9=Marriage; 10=Divorce; 11=Perte du conjoint; 12=Maladie d'un membre du ménage; 13=Autres problemes de famille; 14=Conflits Armés; 15=Instabilité politique/Economique; 16=Désastres naturels; 17=Autre"
"s01_me_sen2018.dta","s01q22","haven_labelled","1.22. Le père de [NOM]  habite-t-il dans le ménage?",66119,9,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q23","numeric","1.23. SELECTIONNER LE NOM DU PERE DE [NOM]",66119,40072,46,NA
"s01_me_sen2018.dta","s01q24","haven_labelled","1.24. Le père de [NOM]  est-il en vie?",66119,26062,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q25","haven_labelled","1.25. Niveau d'instruction le plus élevé atteint par l père de [NOM]?",66119,26062,6,"1=Aucun; 2=Primaire; 3=Secondaire 1er cycle; 4=Secondaire 2e cycle; 5=Supérieur; 6=Ne sait pas"
"s01_me_sen2018.dta","s01q26","haven_labelled","1.26. Branche d'activité le père de [NOM] a-t-il travaillé princip.?",66119,26062,11,"0=Sans emploi; 1=Agriculture, Elevage, Pêche,...; 2=Mines, carrières; 3=Industries, électricité, eau; 4=Construction; 5=Commerce; 6=Transport; 7=Restauration, hôtel; 8=Confection, couture; 9=Services; 10=Ne sait pas"
"s01_me_sen2018.dta","s01q27","haven_labelled","1.27. Quelle était la catégorie socioprofessionnelle du père de [NOM] ?",66119,28996,9,"1=Cadre supérieur; 2=Cadre moyen; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé simple; 5=Manœuvre; 6=Patron; 7=Travailleur pour compte propre; 8=Autre (aide familial, apprenti); 9=Ne sait pas"
"s01_me_sen2018.dta","s01q28","haven_labelled","1.28. Quel était le secteur institutionnel du père de [NOM] ?",66119,28995,8,"1=Administration publique; 2=Entreprise publique; 3=Entreprise privée; 4=Entreprise individuelle; 5=Entreprise associative; 6=Organisme International/ ONG; 7=Ménage; 8=Ne Sait Pas"
"s01_me_sen2018.dta","s01q29","haven_labelled","1.29. La mère de [NOM]  habite-t-elle dans le ménage?",66119,10,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q30","numeric","1.30. SELECTIONNER LE NOM DE LA MERE DE [NOM]",66119,28914,54,NA
"s01_me_sen2018.dta","s01q31","haven_labelled","1.31. La mère  de [NOM]  est-elle en vie?",66119,37223,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q32","haven_labelled","1.32. Niveau d'instruction leplus élevé atteint par la mère d [NOM]?",66119,37223,6,"1=Aucun; 2=Primaire; 3=Secondaire général; 4=Secondaire technique; 5=Supérieur; 6=Ne sait pas"
"s01_me_sen2018.dta","s01q33","haven_labelled","1.33. Branche d'activité la mère de [NOM] a-t-elle travaillé princi?",66119,37223,11,"0=Sans emploi; 1=Agriculture, Elevage, Pêche,...; 2=Mines, carrières; 3=Industries, électricité, eau; 4=Construction; 5=Commerce; 6=Transport; 7=Restauration, hôtel; 8=Confection, couture; 9=Services; 10=Ne sait pas"
"s01_me_sen2018.dta","s01q34","haven_labelled","1.34. Quelle était la catégorie socioprofessionnelle de la mère de [NOM] ?",66119,50983,9,"1=Cadre supérieur; 2=Cadre moyen; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé simple; 5=Manœuvre; 6=Patron; 7=Travailleur pour compte propre; 8=Autre (aide familial, apprenti); 9=Ne sait pas"
"s01_me_sen2018.dta","s01q35","haven_labelled","1.35. Quel était le secteur institutionnel de la mère de [NOM] ?",66119,50983,8,"1=Administration publique; 2=Entreprise publique; 3=Grande entreprise privée; 4=Entreprise individuelle; 5=Entreprise associative; 6=Organisme International/ ONG; 7=Ménage; 8=nsp"
"s01_me_sen2018.dta","s01q36","haven_labelled","1.36. [NOM]  possède t-il un téléphone portable?",66119,20308,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q37","haven_labelled","1.37. Même si [NOM] pas propre portable, utilisé  phone pdt les 7 drnrs jours?",66119,46010,2,"1=Oui; 2=Non"
"s01_me_sen2018.dta","s01q38","numeric","1.38. Dépens cartes prépayées y compris transferts crédit pdt les 7 drnirs jrs?",66119,39094,128,NA
"s01_me_sen2018.dta","s01q39__1","haven_labelled","1.39. [NOM] a t-il accès à internet:Sur téléphone",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__2","haven_labelled","1.39. [NOM] a t-il accès à internet:Au bureau",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__3","haven_labelled","1.39. [NOM] a t-il accès à internet:Au Cyber café",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__4","haven_labelled","1.39. [NOM] a t-il accès à internet:A domicile",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__5","haven_labelled","1.39. [NOM] a t-il accès à internet:A l'école/Université",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__6","haven_labelled","1.39. [NOM] a t-il accès à internet:Mobile (Téléphone/clés internet, modem)",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q39__7","haven_labelled","1.39. [NOM] a t-il accès à internet:Public/Au près d'un tiers",66119,23968,2,"0=Non; 1=Oui"
"s01_me_sen2018.dta","s01q09__4","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID5) de [NOM]?",66119,66118,1,NA
"s01_me_sen2018.dta","s01q09__5","numeric","1.09. Code(s) ID du (ou des) conjoint(s) (ID6) de [NOM]?",66119,66118,1,NA
"s02_co_sen2018.dta","grappe","numeric","grappe",9820,0,598,NA
"s02_co_sen2018.dta","vague","numeric","Vague",9820,0,2,NA
"s02_co_sen2018.dta","s02q00","haven_labelled","SERVICES SOCIAUX",9820,4,26,"[26 modalites]"
"s02_co_sen2018.dta","s02q01__1","haven_labelled","2.01.SERVICE existe dans le village/ville?:Etablissement maternel",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__2","haven_labelled","2.01.SERVICE existe dans le village/ville?:École primaire",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__3","haven_labelled","2.01.SERVICE existe dans le village/ville?:Collège",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__4","haven_labelled","2.01.SERVICE existe dans le village/ville?:Lycée",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__5","haven_labelled","2.01.SERVICE existe dans le village/ville?:Hopital public ou privé",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__6","haven_labelled","2.01.SERVICE existe dans le village/ville?:Autre centre de santé public",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__7","haven_labelled","2.01.SERVICE existe dans le village/ville?:Cabinet médical",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__8","haven_labelled","2.01.SERVICE existe dans le village/ville?:Pharmacie ou dépôt de médicaments",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__9","haven_labelled","2.01.SERVICE existe dans le village/ville?:Bureau de poste",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__10","haven_labelled","2.01.SERVICE existe dans le village/ville?:Centre d'Etat Civil",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__11","haven_labelled","2.01.SERVICE existe dans le village/ville?:Poste de police ou de gendarmerie",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__12","haven_labelled","2.01.SERVICE existe dans le village/ville?:Banque/Institution micro finance",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__13","haven_labelled","2.01.SERVICE existe dans le village/ville?:Marché permanent",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__14","haven_labelled","2.01.SERVICE existe dans le village/ville?:Marché périodique",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__15","haven_labelled","2.01.SERVICE existe dans le village/ville?:Gare routière",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__16","haven_labelled","2.01.SERVICE existe dans le village/ville?:Route bitumée",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__17","haven_labelled","2.01.SERVICE existe dans le village/ville?:Route en latérite",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__18","haven_labelled","2.01.SERVICE existe dans le village/ville?:Centre d'encadrement agricole",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__19","haven_labelled","2.01.SERVICE existe dans le village/ville?:Banque céréalière",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__20","haven_labelled","2.01.SERVICE existe dans le village/ville?:Banque à aliments pour bétail",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__21","haven_labelled","2.01.SERVICE existe dans le village/ville?:Point d'approv en eau de boisson",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__22","haven_labelled","2.01.SERVICE existe dans le village/ville?:Complexe sportif",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__23","haven_labelled","2.01.SERVICE existe dans le village/ville?:Salle de spectacle",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__24","haven_labelled","2.01.SERVICE existe dans le village/ville?:Centre d'alphabétisation",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__25","haven_labelled","2.01.SERVICE existe dans le village/ville?:Centre de formation professionnel",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q01__26","haven_labelled","2.01.SERVICE existe dans le village/ville?:Centre social(protec des enfants)",9820,3,2,"0=Non; 1=Oui"
"s02_co_sen2018.dta","s02q02","haven_labelled","2.02. Quel principal moyen utilisé dans votre localité pour se rendre à Service",9820,2294,9,"1=Pieds; 2=Velo/Bicyclette; 3=Moto/Tricycle; 4=Voiture/Car; 5=Charette; 6=Animaux; 7=Pirogue; 8=Autre à préciser; 9=non concerné"
